id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
DINSB-17181_9900,"ANDES SIDE BOARD","doors in american ash wood 
 
outer back in ash veener in walnut 
 
leg in stainless steel champagne gold",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/SB-4.jpg,https://staging.alhuzaifa.slz.io/shop/andes-side-board/,"DINING, SIDE BOARD","Al Huzaifa Furniture UAE",7840AED,in stock,DINSB-17181_9900,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9900,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/9.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/10-2.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/7-2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5880AED,new,published,,
SSHU01(CHAIR)-PINK_10502,"Monterosa chair","color: Pink",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/10.jpg,https://staging.alhuzaifa.slz.io/shop/monterosa-chair/?attribute_pa_color=pink,"LIVING, OCCASIONAL CHAIRS","Al Huzaifa Furniture UAE",3240AED,in stock,wc_post_id_10498,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=10498&variation_id=10502&attribute_pa_color=pink,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2430AED,new,published,default,"color:Pink/Light Grey/Beige:Pink"
MIS-BS19303_10389,"CARMELA BAR CHAIR","Body and binder thread cover in imitation leather. 
Seat and backrest inner side stitching diamond shape. 
Metal frame powder coated in grey matte gold.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/bar-chair.jpg,https://staging.alhuzaifa.slz.io/shop/carmela-bar-chair/,"BAR UNITS, LIVING","Al Huzaifa Furniture UAE",2330AED,in stock,MIS-BS19303_10389,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=10389,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/6.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1745AED,new,published,,
MIS-BS19303_11601,"كرسي البار كارميلا","هيكل الكرسي منجد بقماش جلدي متموج. المقعد ومسند الظهر مغطى بقماش جلدي منقوش على شكل معينات. الإطار بلون ذهبي رمادي",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/bar-chair.jpg,https://staging.alhuzaifa.slz.io/shop/carmela-bar-chair/,"LIVING, BAR UNITS","Al Huzaifa Furniture UAE",2330AED,in stock,MIS-BS19303_11601,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11601,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/6.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1745AED,new,staging,,
SSHU01-G2_10455,"Monterosa sofa set","color: Light Grey, composition: 4seater+2seater+1seater+1seater",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/4-1.jpg,https://staging.alhuzaifa.slz.io/shop/monterosa-sofa-set/?attribute_pa_color=light-grey&attribute_pa_composition=4seater2seater1seater1seater,"CONTEMPORARY, LIVING, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",16600AED,in stock,wc_post_id_10454,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=10454&variation_id=10455&attribute_pa_color=light-grey&attribute_pa_composition=4seater2seater1seater1seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,12450AED,new,published,default,"color:Light Grey/Dark Grey:Light Grey,composition:4seater+2seater+1seater+1seater:4seater 2seater 1seater 1seater"
SSPRADA-1S-G1_10444,"PRADA SOFA","color: BEIGE + GREEN, composition: 1 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/prada-5.jpg,https://staging.alhuzaifa.slz.io/shop/prada-sofa-set/?attribute_pa_color=beige-green-2&attribute_pa_composition=1-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",4595AED,in stock,SSPRADA-G1_9456,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9456&variation_id=10444&attribute_pa_color=beige-green-2&attribute_pa_composition=1-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3445AED,new,published,,"color:BEIGE + GREEN/Coffee Brown:BEIGE + GREEN,composition:3+2+1+1/3 SEATER/2 SEATER/1 SEATER:1 SEATER"
SSPRADA-2S-G1_10443,"PRADA SOFA","color: BEIGE + GREEN, composition: 2 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/prada-5.jpg,https://staging.alhuzaifa.slz.io/shop/prada-sofa-set/?attribute_pa_color=beige-green-2&attribute_pa_composition=2-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",7800AED,in stock,SSPRADA-G1_9456,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9456&variation_id=10443&attribute_pa_color=beige-green-2&attribute_pa_composition=2-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5850AED,new,published,,"color:BEIGE + GREEN/Coffee Brown:BEIGE + GREEN,composition:3+2+1+1/3 SEATER/2 SEATER/1 SEATER:2 SEATER"
SSPRADA-3S-G1_10442,"PRADA SOFA","color: BEIGE + GREEN, composition: 3 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/prada-5.jpg,https://staging.alhuzaifa.slz.io/shop/prada-sofa-set/?attribute_pa_color=beige-green-2&attribute_pa_composition=3-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",8150AED,in stock,SSPRADA-G1_9456,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9456&variation_id=10442&attribute_pa_color=beige-green-2&attribute_pa_composition=3-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6110AED,new,published,,"color:BEIGE + GREEN/Coffee Brown:BEIGE + GREEN,composition:3+2+1+1/3 SEATER/2 SEATER/1 SEATER:3 SEATER"
MISS720-DESK_10385,"ARTHUR DESK","body in natural american walnut covered with top grade bonded leather. 
304# stainless in black titanium finish .",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/zeus.jpg,https://staging.alhuzaifa.slz.io/shop/arthur-desk/,"LIVING, OFFICE DESKS","Al Huzaifa Furniture UAE",9240AED,in stock,MISS720-DESK_10385,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=10385,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/zeus2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6930AED,new,published,,
MISS720-DESK_11598,"مكتب آرثر","هيكل الطاولة من خشب الجوز الأمريكي بسطح مغلف بقماش جلدي فاخر",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/zeus.jpg,https://staging.alhuzaifa.slz.io/shop/arthur-desk/,"LIVING, OFFICE DESKS","Al Huzaifa Furniture UAE",9240AED,in stock,MISS720-DESK_11598,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11598,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/08/zeus2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6930AED,new,staging,,
wc_post_id_10407,"PRADA SOFA","body frame in solid beech wood. 
feather beans fiber silicone's. 
legs in 304# stainless steel in matt gold",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/prada.jpg,https://staging.alhuzaifa.slz.io/shop/prada-sofa-set-2/,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",21860AED,in stock,wc_post_id_10407,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=10407,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-616435-2-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-616440.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-616444-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-616440-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,16395AED,new,published,,
SSDUBAI-1S-G2_10289,"DUBAI SOFA SET","color: Brown, composition: 1 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/485-1.jpg,https://staging.alhuzaifa.slz.io/shop/dubai-sofa-set/?attribute_pa_color=brown&attribute_pa_composition=1-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",4260AED,in stock,wc_post_id_5153,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=5153&variation_id=10289&attribute_pa_color=brown&attribute_pa_composition=1-seater,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616527-1-scaled.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3195AED,new,published,,"color:LIGHT BLUE/Brown:Brown,composition:3+3+1+1 Sofa Set/1 SEATER/3 SEATER:1 SEATER"
SSDUBAI-1S-G2_11865,"مجموعة أرائك دبي","color: Brown, composition: 1 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/485-1.jpg,https://staging.alhuzaifa.slz.io/shop/dubai-sofa-set/?attribute_pa_color=brown&attribute_pa_composition=1-seater-ar,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",4260AED,in stock,wc_post_id_11841,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11841&variation_id=11865&attribute_pa_color=brown&attribute_pa_composition=1-seater-ar,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616527-1-scaled.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3195AED,new,staging,,"color:light-blue/brown:Brown,composition:3311-sofa-set/1-seater-ar/3-seater:1 SEATER"
SSPALERMO-1S-G1_10288,"PALERMO SOFA SET","color: Beige + Walnut, composition: 1 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617026-1-scaled.jpg,https://staging.alhuzaifa.slz.io/shop/palermo-sofa-set/?attribute_pa_color=beige-walnut&attribute_pa_composition=1-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",3385AED,in stock,SSPALERMO-G1_9441,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9441&variation_id=10288&attribute_pa_color=beige-walnut&attribute_pa_composition=1-seater,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617013-1-scaled.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2535AED,new,published,,"color:Beige + Walnut/BROWN + WALNUT:Beige + Walnut,composition:3+2+1+1 Sofa Set/3 SEATER/2 SEATER/1 SEATER:1 SEATER"
SSPALERMO-1S-G1_11802,"طقم كنب باليرمو","color: Beige + Walnut, composition: 1 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617026-1-scaled.jpg,https://staging.alhuzaifa.slz.io/shop/palermo-sofa-set/?attribute_pa_color=beige-walnut&attribute_pa_composition=1-seater-ar,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",3385AED,in stock,SSPALERMO-G1_11788,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11788&variation_id=11802&attribute_pa_color=beige-walnut&attribute_pa_composition=1-seater-ar,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617013-1-scaled.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2535AED,new,staging,,"color:brown-walnut/beige-walnut:Beige + Walnut,composition:3211-sofa-set/3-seater/2-seater-ar/1-seater-ar:1 SEATER"
SSPALERMO-2S-G1_10287,"PALERMO SOFA SET","color: Beige + Walnut, composition: 2 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617013-1-scaled.jpg,https://staging.alhuzaifa.slz.io/shop/palermo-sofa-set/?attribute_pa_color=beige-walnut&attribute_pa_composition=2-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",7555AED,in stock,SSPALERMO-G1_9441,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9441&variation_id=10287&attribute_pa_color=beige-walnut&attribute_pa_composition=2-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5665AED,new,published,,"color:Beige + Walnut/BROWN + WALNUT:Beige + Walnut,composition:3+2+1+1 Sofa Set/3 SEATER/2 SEATER/1 SEATER:2 SEATER"
SSPALERMO-2S-G1_11801,"طقم كنب باليرمو","color: Beige + Walnut, composition: 2 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617013-1-scaled.jpg,https://staging.alhuzaifa.slz.io/shop/palermo-sofa-set/?attribute_pa_color=beige-walnut&attribute_pa_composition=2-seater-ar,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",7555AED,in stock,SSPALERMO-G1_11788,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11788&variation_id=11801&attribute_pa_color=beige-walnut&attribute_pa_composition=2-seater-ar,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5665AED,new,staging,,"color:brown-walnut/beige-walnut:Beige + Walnut,composition:3211-sofa-set/3-seater/2-seater-ar/1-seater-ar:2 SEATER"
SSPALERMO-3S-G1_10286,"PALERMO SOFA SET","color: Beige + Walnut, composition: 3 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617013-1-scaled.jpg,https://staging.alhuzaifa.slz.io/shop/palermo-sofa-set/?attribute_pa_color=beige-walnut&attribute_pa_composition=3-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",7985AED,in stock,SSPALERMO-G1_9441,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9441&variation_id=10286&attribute_pa_color=beige-walnut&attribute_pa_composition=3-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5985AED,new,published,,"color:Beige + Walnut/BROWN + WALNUT:Beige + Walnut,composition:3+2+1+1 Sofa Set/3 SEATER/2 SEATER/1 SEATER:3 SEATER"
SSPALERMO-3S-G1_11800,"طقم كنب باليرمو","color: Beige + Walnut, composition: 3 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/al-huzafia-july-617013-1-scaled.jpg,https://staging.alhuzaifa.slz.io/shop/palermo-sofa-set/?attribute_pa_color=beige-walnut&attribute_pa_composition=3-seater,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",7985AED,in stock,SSPALERMO-G1_11788,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11788&variation_id=11800&attribute_pa_color=beige-walnut&attribute_pa_composition=3-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5985AED,new,staging,,"color:brown-walnut/beige-walnut:Beige + Walnut,composition:3211-sofa-set/3-seater/2-seater-ar/1-seater-ar:3 SEATER"
SS8001-1S-BEIGE-G1_10284,"VALENTINA SOFA SET","color: Beige, composition: 1 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616623-1.jpg,https://staging.alhuzaifa.slz.io/shop/valentina-sofa-set/?attribute_pa_color=beige&attribute_pa_composition=1-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",4695AED,in stock,wc_post_id_5088,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=5088&variation_id=10284&attribute_pa_color=beige&attribute_pa_composition=1-seater,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616624-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616626-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616627-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616637-1-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4695AED,new,published,,"color:Beige/Dark Grey/Grey:Beige,composition:3+2+1 SOFA SET/3 SEATER/2 SEATER/1 SEATER:1 SEATER"
SS8001-1S-BEIGE-G1_11840,"طقم كنب فالنتينا","color: Beige, composition: 1 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616623-1.jpg,https://staging.alhuzaifa.slz.io/shop/valentina-sofa-set/?attribute_pa_color=beige&attribute_pa_composition=1-seater-ar,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",4695AED,in stock,wc_post_id_11803,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11803&variation_id=11840&attribute_pa_color=beige&attribute_pa_composition=1-seater-ar,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616624-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616626-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616627-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616637-1-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4695AED,new,staging,,"color:beige/dark-grey/grey:Beige,composition:321-sofa-set-ar/3-seater/2-seater-ar/1-seater-ar:1 SEATER"
SS8001-2S-BEIGE-G1_10283,"VALENTINA SOFA SET","color: Beige, composition: 2 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616623-1.jpg,https://staging.alhuzaifa.slz.io/shop/valentina-sofa-set/?attribute_pa_color=beige&attribute_pa_composition=2-seater,"LIVING, LUXURY, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",6210AED,in stock,wc_post_id_5088,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=5088&variation_id=10283&attribute_pa_color=beige&attribute_pa_composition=2-seater,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616624-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616626-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616627-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616637-1-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6210AED,new,published,,"color:Beige/Dark Grey/Grey:Beige,composition:3+2+1 SOFA SET/3 SEATER/2 SEATER/1 SEATER:2 SEATER"
SS8001-2S-BEIGE-G1_11839,"طقم كنب فالنتينا","color: Beige, composition: 2 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616623-1.jpg,https://staging.alhuzaifa.slz.io/shop/valentina-sofa-set/?attribute_pa_color=beige&attribute_pa_composition=2-seater-ar,"SOFA SETS &amp; SOFAS, LIVING, LUXURY","Al Huzaifa Furniture UAE",6210AED,in stock,wc_post_id_11803,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11803&variation_id=11839&attribute_pa_color=beige&attribute_pa_composition=2-seater-ar,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616624-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616626-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616627-1-scaled.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/al-huzafia-july-616637-1-scaled.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6210AED,new,staging,,"color:beige/dark-grey/grey:Beige,composition:321-sofa-set-ar/3-seater/2-seater-ar/1-seater-ar:2 SEATER"
SSSF2410-30-G2_10236,"Bram 3 Seater","color: 1. DIAMOND MILK+DIAMOND MODERATE OLIVE, composition: 3 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/BramSofaOlive1.jpg,https://staging.alhuzaifa.slz.io/shop/bram-3-seater/?attribute_pa_color=1-diamond-milkdiamond-moderate-olive&attribute_pa_composition=3-seater,"BARGAINS, CONTEMPORARY, LIVING, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",9200AED,in stock,SSSF2410-30-G1_4765,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4765&variation_id=10236&attribute_pa_color=1-diamond-milkdiamond-moderate-olive&attribute_pa_composition=3-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5885AED,new,published,default,"color:1. DIAMOND MILK+DIAMOND MODERATE OLIVE/Diamond Milk:1. DIAMOND MILK+DIAMOND MODERATE OLIVE,composition:3 SEATER:3 SEATER"
SSSF2410-30-G2_11299,"برام 3 مقاعد","color: 1. DIAMOND MILK+DIAMOND MODERATE OLIVE, composition: 3 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/BramSofaOlive1.jpg,https://staging.alhuzaifa.slz.io/shop/bram-3-seater/?attribute_pa_color=1-diamond-milkdiamond-moderate-olive&attribute_pa_composition=3-seater,"SOFA SETS &amp; SOFAS, BARGAINS, LIVING, CONTEMPORARY","Al Huzaifa Furniture UAE",9200AED,in stock,SSSF2410-30-G1_11291,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11291&variation_id=11299&attribute_pa_color=1-diamond-milkdiamond-moderate-olive&attribute_pa_composition=3-seater,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5885AED,new,staging,,"color:diamond-milk/1-diamond-milkdiamond-moderate-olive:1. DIAMOND MILK+DIAMOND MODERATE OLIVE,composition:3-seater:3 SEATER"
SSSF2410-30-G1_10235,"Bram 3 Seater","color: Diamond Milk, composition: 3 SEATER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/BRAM-1.jpg,https://staging.alhuzaifa.slz.io/shop/bram-3-seater/?attribute_pa_color=diamond-milk&attribute_pa_composition=3-seater,"BARGAINS, CONTEMPORARY, LIVING, SOFA SETS &amp; SOFAS","Al Huzaifa Furniture UAE",9200AED,in stock,SSSF2410-30-G1_4765,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=4765&variation_id=10235&attribute_pa_color=diamond-milk&attribute_pa_composition=3-seater,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/BramSofaOlive1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5885AED,new,published,,"color:1. DIAMOND MILK+DIAMOND MODERATE OLIVE/Diamond Milk:Diamond Milk,composition:3 SEATER:3 SEATER"
